month,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2022-07-01,jet,110.29032258064517,0.0,0.0,0.0,0.0,0.0,0.0,110.29032258064517,1545.5483870967741,0.0,0.0,0.0,0.0,0.0,0.0,1545.5483870967741,-1435.258064516129,1435.258064516129
2022-08-01,jet,83.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,83.61290322580645,1461.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,1461.516129032258,-1377.9032258064517,1377.9032258064517
2022-09-01,jet,74.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0,74.63333333333334,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,-1455.3666666666666,1455.3666666666666
2022-10-01,jet,143.32258064516128,0.0,0.0,0.0,0.0,0.0,0.0,143.32258064516128,1143.8709677419354,0.0,0.0,0.0,0.0,0.0,0.0,1143.8709677419354,-1000.5483870967741,1000.5483870967741
2022-11-01,jet,115.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,115.83333333333333,1250.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1250.9666666666667,-1135.1333333333334,1135.1333333333334
2022-12-01,jet,106.25806451612904,0.0,0.0,0.0,0.0,0.0,0.0,106.25806451612904,1397.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,1397.516129032258,-1291.258064516129,1291.258064516129
2023-01-01,jet,108.19354838709677,0.0,0.0,0.0,0.0,0.0,0.0,108.19354838709677,1059.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1059.258064516129,-951.0645161290323,951.0645161290323
2023-02-01,jet,175.89285714285714,0.0,0.0,0.0,0.0,0.0,0.0,175.89285714285714,1018.4642857142857,0.0,0.0,0.0,0.0,0.0,0.0,1018.4642857142857,-842.5714285714286,842.5714285714286
2023-03-01,jet,157.96774193548387,0.0,0.0,0.0,0.0,0.0,0.0,157.96774193548387,1146.9032258064517,0.0,0.0,0.0,0.0,0.0,0.0,1146.9032258064517,-988.9354838709677,988.9354838709677
2023-04-01,jet,148.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,148.43333333333334,1117.2333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1117.2333333333333,-968.8,968.8
2023-05-01,jet,120.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,120.61290322580645,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,-1040.3870967741937,1040.3870967741937
2023-06-01,jet,135.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,135.96666666666667,1277.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1277.5666666666666,-1141.6,1141.6
2023-07-01,jet,85.64516129032258,0.0,0.0,0.0,0.0,0.0,0.0,85.64516129032258,1369.9354838709678,0.0,0.0,0.0,0.0,0.0,0.0,1369.9354838709678,-1284.2903225806451,1284.2903225806451
2023-08-01,jet,95.70967741935483,0.0,0.0,0.0,0.0,0.0,0.0,95.70967741935483,1243.0645161290322,0.0,0.0,0.0,0.0,0.0,0.0,1243.0645161290322,-1147.3548387096773,1147.3548387096773
2023-09-01,jet,99.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,99.06666666666666,1095.7,0.0,0.0,0.0,0.0,0.0,0.0,1095.7,-996.6333333333333,996.6333333333333
2023-10-01,jet,107.64516129032258,0.0,0.0,0.0,0.0,0.0,0.0,107.64516129032258,1076.8709677419354,0.0,0.0,0.0,0.0,0.0,0.0,1076.8709677419354,-969.2258064516129,969.2258064516129
2023-11-01,jet,83.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,83.23333333333333,1140.9333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1140.9333333333334,-1057.7,1057.7
2023-12-01,jet,123.3225806451613,0.0,0.0,0.0,0.0,0.0,0.0,123.3225806451613,1204.9032258064517,0.0,0.0,0.0,0.0,0.0,0.0,1204.9032258064517,-1081.5806451612902,1081.5806451612902
2024-01-01,jet,88.6774193548387,0.0,0.0,0.0,0.0,0.0,0.0,88.6774193548387,1096.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1096.258064516129,-1007.5806451612904,1007.5806451612904
