fuel2002,fuel2002TypeDescription,fuelType,fuelTypeDescription,period,plantCode,plantName,primeMover,state,stateDescription,total-consumption,total-consumption-units
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56288,Salem Water Plant,ALL,VA,Virginia,29,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56288,Salem Water Plant,IC,VA,Virginia,29,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56289,Salem Street Dept,ALL,VA,Virginia,23,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56289,Salem Street Dept,IC,VA,Virginia,23,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56363,Danville New Design Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56363,Danville New Design Plant,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56364,Danville Kentuck Road Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56364,Danville Kentuck Road Plant,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56365,Danville Westover Plant,ALL,VA,Virginia,124,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56365,Danville Westover Plant,IC,VA,Virginia,124,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56367,Electric Avenue Facility,ALL,VA,Virginia,69,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56367,Electric Avenue Facility,IC,VA,Virginia,69,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56368,Water Treatment Plant Generators,ALL,VA,Virginia,5,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56368,Water Treatment Plant Generators,IC,VA,Virginia,5,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56491,Dean Drive Area Electric Generators,ALL,VA,Virginia,35,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56491,Dean Drive Area Electric Generators,IC,VA,Virginia,35,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56519,Salem Electric Department,ALL,VA,Virginia,52,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56519,Salem Electric Department,IC,VA,Virginia,52,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56629,Waterbury Generation,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56629,Waterbury Generation,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56680,Wicomico,ALL,MD,Maryland,2427,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56680,Wicomico,IC,MD,Maryland,2427,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2018-01,56681,Amelia,ALL,VA,Virginia,2163,barrels
