fueltype,period,respondent,respondent-name,timezone,timezone-description,type-name,value,value-units
OIL,2019-06-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,5212,megawatthours
OIL,2019-06-14,NE,New England,Central,Central,Petroleum,17,megawatthours
OIL,2019-06-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,5233,megawatthours
OIL,2019-06-15,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,5200,megawatthours
OIL,2019-06-16,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5323,megawatthours
OIL,2019-06-17,NE,New England,Central,Central,Petroleum,14,megawatthours
OIL,2019-06-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,5244,megawatthours
OIL,2019-06-18,NE,New England,Central,Central,Petroleum,75,megawatthours
OIL,2019-06-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,5371,megawatthours
OIL,2019-06-19,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,5218,megawatthours
OIL,2019-06-20,NE,New England,Central,Central,Petroleum,61,megawatthours
OIL,2019-06-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,4760,megawatthours
OIL,2019-06-21,NE,New England,Central,Central,Petroleum,42,megawatthours
OIL,2019-06-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,3492,megawatthours
OIL,2019-06-22,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5255,megawatthours
OIL,2019-06-23,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,5433,megawatthours
OIL,2019-06-24,NE,New England,Central,Central,Petroleum,3,megawatthours
OIL,2019-06-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5356,megawatthours
OIL,2019-06-25,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2019-06-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5196,megawatthours
OIL,2019-06-26,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-06-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,6170,megawatthours
OIL,2019-06-27,NE,New England,Central,Central,Petroleum,3107,megawatthours
OIL,2019-06-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,6253,megawatthours
OIL,2019-06-28,NE,New England,Central,Central,Petroleum,99,megawatthours
OIL,2019-06-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,5680,megawatthours
OIL,2019-06-29,NE,New England,Central,Central,Petroleum,131,megawatthours
OIL,2019-06-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,4916,megawatthours
OIL,2019-06-30,NE,New England,Central,Central,Petroleum,375,megawatthours
OIL,2019-07-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5600,megawatthours
OIL,2019-07-01,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-07-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,5381,megawatthours
OIL,2019-07-02,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-07-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,5743,megawatthours
OIL,2019-07-03,NE,New England,Central,Central,Petroleum,646,megawatthours
OIL,2019-07-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5230,megawatthours
OIL,2019-07-04,NE,New England,Central,Central,Petroleum,28,megawatthours
OIL,2019-07-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,4362,megawatthours
OIL,2019-07-05,NE,New England,Central,Central,Petroleum,80,megawatthours
OIL,2019-07-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,8637,megawatthours
OIL,2019-07-06,NE,New England,Central,Central,Petroleum,31,megawatthours
OIL,2019-07-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,3868,megawatthours
OIL,2019-07-07,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-07-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,4652,megawatthours
OIL,2019-07-08,NE,New England,Central,Central,Petroleum,35,megawatthours
OIL,2019-07-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,5400,megawatthours
OIL,2019-07-09,NE,New England,Central,Central,Petroleum,85,megawatthours
OIL,2019-07-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5714,megawatthours
OIL,2019-07-10,NE,New England,Central,Central,Petroleum,314,megawatthours
OIL,2019-07-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,6435,megawatthours
OIL,2019-07-11,NE,New England,Central,Central,Petroleum,770,megawatthours
OIL,2019-07-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,4077,megawatthours
OIL,2019-07-12,NE,New England,Central,Central,Petroleum,344,megawatthours
OIL,2019-07-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,4316,megawatthours
OIL,2019-07-13,NE,New England,Central,Central,Petroleum,117,megawatthours
OIL,2019-07-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,5216,megawatthours
OIL,2019-07-14,NE,New England,Central,Central,Petroleum,140,megawatthours
OIL,2019-07-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,4981,megawatthours
OIL,2019-07-15,NE,New England,Central,Central,Petroleum,138,megawatthours
OIL,2019-07-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,5976,megawatthours
OIL,2019-07-16,NE,New England,Central,Central,Petroleum,27,megawatthours
OIL,2019-07-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,21190,megawatthours
OIL,2019-07-17,NE,New England,Central,Central,Petroleum,184,megawatthours
OIL,2019-07-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,20141,megawatthours
OIL,2019-07-18,NE,New England,Central,Central,Petroleum,159,megawatthours
OIL,2019-07-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,16197,megawatthours
OIL,2019-07-19,NE,New England,Central,Central,Petroleum,3688,megawatthours
OIL,2019-07-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,15672,megawatthours
OIL,2019-07-20,NE,New England,Central,Central,Petroleum,14154,megawatthours
OIL,2019-07-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,13670,megawatthours
OIL,2019-07-21,NE,New England,Central,Central,Petroleum,5047,megawatthours
OIL,2019-07-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,5994,megawatthours
OIL,2019-07-22,NE,New England,Central,Central,Petroleum,188,megawatthours
OIL,2019-07-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5577,megawatthours
OIL,2019-07-23,NE,New England,Central,Central,Petroleum,45,megawatthours
OIL,2019-07-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,5228,megawatthours
OIL,2019-07-24,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-07-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5198,megawatthours
OIL,2019-07-25,NE,New England,Central,Central,Petroleum,22,megawatthours
OIL,2019-07-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,4987,megawatthours
OIL,2019-07-26,NE,New England,Central,Central,Petroleum,70,megawatthours
OIL,2019-07-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,11955,megawatthours
OIL,2019-07-27,NE,New England,Central,Central,Petroleum,104,megawatthours
OIL,2019-07-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,12747,megawatthours
OIL,2019-07-28,NE,New England,Central,Central,Petroleum,244,megawatthours
OIL,2019-07-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,20088,megawatthours
OIL,2019-07-29,NE,New England,Central,Central,Petroleum,408,megawatthours
OIL,2019-07-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,15146,megawatthours
OIL,2019-07-30,NE,New England,Central,Central,Petroleum,4073,megawatthours
OIL,2019-07-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,9846,megawatthours
OIL,2019-07-31,NE,New England,Central,Central,Petroleum,4988,megawatthours
OIL,2019-08-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5325,megawatthours
OIL,2019-08-01,NE,New England,Central,Central,Petroleum,92,megawatthours
OIL,2019-08-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,5717,megawatthours
OIL,2019-08-02,NE,New England,Central,Central,Petroleum,94,megawatthours
OIL,2019-08-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,5262,megawatthours
OIL,2019-08-03,NE,New England,Central,Central,Petroleum,38,megawatthours
OIL,2019-08-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,9503,megawatthours
OIL,2019-08-04,NE,New England,Central,Central,Petroleum,44,megawatthours
OIL,2019-08-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,22320,megawatthours
OIL,2019-08-05,NE,New England,Central,Central,Petroleum,44,megawatthours
OIL,2019-08-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,26882,megawatthours
OIL,2019-08-06,NE,New England,Central,Central,Petroleum,570,megawatthours
OIL,2019-08-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,20812,megawatthours
OIL,2019-08-07,NE,New England,Central,Central,Petroleum,1107,megawatthours
OIL,2019-08-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,15594,megawatthours
OIL,2019-08-08,NE,New England,Central,Central,Petroleum,71,megawatthours
OIL,2019-08-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,3789,megawatthours
OIL,2019-08-09,NE,New England,Central,Central,Petroleum,47,megawatthours
OIL,2019-08-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,4847,megawatthours
OIL,2019-08-10,NE,New England,Central,Central,Petroleum,122,megawatthours
OIL,2019-08-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,5031,megawatthours
OIL,2019-08-11,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-08-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,5609,megawatthours
OIL,2019-08-12,NE,New England,Central,Central,Petroleum,266,megawatthours
OIL,2019-08-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,6279,megawatthours
OIL,2019-08-13,NE,New England,Central,Central,Petroleum,38,megawatthours
OIL,2019-08-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,5869,megawatthours
OIL,2019-08-14,NE,New England,Central,Central,Petroleum,51,megawatthours
OIL,2019-08-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,5707,megawatthours
OIL,2019-08-15,NE,New England,Central,Central,Petroleum,183,megawatthours
OIL,2019-08-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,5563,megawatthours
OIL,2019-08-16,NE,New England,Central,Central,Petroleum,134,megawatthours
OIL,2019-08-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5152,megawatthours
OIL,2019-08-17,NE,New England,Central,Central,Petroleum,125,megawatthours
OIL,2019-08-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,5873,megawatthours
OIL,2019-08-18,NE,New England,Central,Central,Petroleum,73,megawatthours
OIL,2019-08-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,9420,megawatthours
OIL,2019-08-19,NE,New England,Central,Central,Petroleum,258,megawatthours
OIL,2019-08-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,12269,megawatthours
OIL,2019-08-20,NE,New England,Central,Central,Petroleum,199,megawatthours
OIL,2019-08-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,14873,megawatthours
OIL,2019-08-21,NE,New England,Central,Central,Petroleum,4467,megawatthours
OIL,2019-08-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,4566,megawatthours
OIL,2019-08-22,NE,New England,Central,Central,Petroleum,173,megawatthours
OIL,2019-08-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5274,megawatthours
OIL,2019-08-23,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-08-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,3782,megawatthours
OIL,2019-08-24,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-08-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,4598,megawatthours
OIL,2019-08-25,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-08-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5240,megawatthours
OIL,2019-08-26,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2019-08-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5486,megawatthours
OIL,2019-08-27,NE,New England,Central,Central,Petroleum,115,megawatthours
OIL,2019-08-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,5154,megawatthours
OIL,2019-08-28,NE,New England,Central,Central,Petroleum,5,megawatthours
OIL,2019-08-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,5259,megawatthours
OIL,2019-08-29,NE,New England,Central,Central,Petroleum,70,megawatthours
OIL,2019-08-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,6118,megawatthours
OIL,2019-08-30,NE,New England,Central,Central,Petroleum,142,megawatthours
OIL,2019-08-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,5281,megawatthours
OIL,2019-08-31,NE,New England,Central,Central,Petroleum,68,megawatthours
OIL,2019-09-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5289,megawatthours
OIL,2019-09-01,NE,New England,Central,Central,Petroleum,19,megawatthours
OIL,2019-09-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,5846,megawatthours
OIL,2019-09-02,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,5313,megawatthours
OIL,2019-09-03,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,8177,megawatthours
OIL,2019-09-04,NE,New England,Central,Central,Petroleum,121,megawatthours
OIL,2019-09-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,6169,megawatthours
OIL,2019-09-05,NE,New England,Central,Central,Petroleum,140,megawatthours
OIL,2019-09-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,5251,megawatthours
OIL,2019-09-06,NE,New England,Central,Central,Petroleum,64,megawatthours
OIL,2019-09-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,5278,megawatthours
OIL,2019-09-07,NE,New England,Central,Central,Petroleum,33,megawatthours
OIL,2019-09-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5008,megawatthours
OIL,2019-09-08,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,5039,megawatthours
OIL,2019-09-09,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2019-09-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5173,megawatthours
OIL,2019-09-10,NE,New England,Central,Central,Petroleum,56,megawatthours
OIL,2019-09-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,11925,megawatthours
OIL,2019-09-11,NE,New England,Central,Central,Petroleum,56,megawatthours
OIL,2019-09-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,15252,megawatthours
OIL,2019-09-12,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5719,megawatthours
OIL,2019-09-13,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,2102,megawatthours
OIL,2019-09-14,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,2077,megawatthours
OIL,2019-09-15,NE,New England,Central,Central,Petroleum,62,megawatthours
OIL,2019-09-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,2087,megawatthours
OIL,2019-09-16,NE,New England,Central,Central,Petroleum,5,megawatthours
OIL,2019-09-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,2000,megawatthours
OIL,2019-09-17,NE,New England,Central,Central,Petroleum,13,megawatthours
OIL,2019-09-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,2028,megawatthours
OIL,2019-09-18,NE,New England,Central,Central,Petroleum,9,megawatthours
OIL,2019-09-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,3092,megawatthours
OIL,2019-09-19,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,2774,megawatthours
OIL,2019-09-20,NE,New England,Central,Central,Petroleum,146,megawatthours
OIL,2019-09-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,2055,megawatthours
OIL,2019-09-21,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,2236,megawatthours
OIL,2019-09-22,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2019-09-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,2481,megawatthours
OIL,2019-09-23,NE,New England,Central,Central,Petroleum,27,megawatthours
OIL,2019-09-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,2028,megawatthours
OIL,2019-09-24,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,3171,megawatthours
OIL,2019-09-25,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-09-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,2706,megawatthours
OIL,2019-09-26,NE,New England,Central,Central,Petroleum,153,megawatthours
OIL,2019-09-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,2006,megawatthours
OIL,2019-09-27,NE,New England,Central,Central,Petroleum,220,megawatthours
OIL,2019-09-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,2027,megawatthours
OIL,2019-09-28,NE,New England,Central,Central,Petroleum,251,megawatthours
OIL,2019-09-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,1644,megawatthours
OIL,2019-09-29,NE,New England,Central,Central,Petroleum,152,megawatthours
OIL,2019-09-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,1018,megawatthours
OIL,2019-09-30,NE,New England,Central,Central,Petroleum,225,megawatthours
OIL,2019-10-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,6780,megawatthours
OIL,2019-10-01,NE,New England,Central,Central,Petroleum,227,megawatthours
OIL,2019-10-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,12374,megawatthours
OIL,2019-10-02,NE,New England,Central,Central,Petroleum,396,megawatthours
OIL,2019-10-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,1859,megawatthours
OIL,2019-10-03,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,998,megawatthours
OIL,2019-10-04,NE,New England,Central,Central,Petroleum,57,megawatthours
OIL,2019-10-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,938,megawatthours
OIL,2019-10-05,NE,New England,Central,Central,Petroleum,195,megawatthours
OIL,2019-10-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,964,megawatthours
OIL,2019-10-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,1109,megawatthours
OIL,2019-10-07,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,1289,megawatthours
OIL,2019-10-08,NE,New England,Central,Central,Petroleum,27,megawatthours
OIL,2019-10-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,1357,megawatthours
OIL,2019-10-09,NE,New England,Central,Central,Petroleum,15,megawatthours
OIL,2019-10-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,848,megawatthours
OIL,2019-10-10,NE,New England,Central,Central,Petroleum,644,megawatthours
OIL,2019-10-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,1047,megawatthours
OIL,2019-10-11,NE,New England,Central,Central,Petroleum,180,megawatthours
OIL,2019-10-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,952,megawatthours
OIL,2019-10-12,NE,New England,Central,Central,Petroleum,563,megawatthours
OIL,2019-10-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,872,megawatthours
OIL,2019-10-13,NE,New England,Central,Central,Petroleum,718,megawatthours
OIL,2019-10-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,1009,megawatthours
OIL,2019-10-14,NE,New England,Central,Central,Petroleum,4020,megawatthours
OIL,2019-10-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,1062,megawatthours
OIL,2019-10-15,NE,New England,Central,Central,Petroleum,130,megawatthours
OIL,2019-10-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,963,megawatthours
OIL,2019-10-16,NE,New England,Central,Central,Petroleum,474,megawatthours
OIL,2019-10-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,1480,megawatthours
OIL,2019-10-17,NE,New England,Central,Central,Petroleum,269,megawatthours
OIL,2019-10-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,950,megawatthours
OIL,2019-10-18,NE,New England,Central,Central,Petroleum,244,megawatthours
OIL,2019-10-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,862,megawatthours
OIL,2019-10-19,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,927,megawatthours
OIL,2019-10-20,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,968,megawatthours
OIL,2019-10-21,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2019-10-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,953,megawatthours
OIL,2019-10-22,NE,New England,Central,Central,Petroleum,832,megawatthours
OIL,2019-10-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,1146,megawatthours
OIL,2019-10-23,NE,New England,Central,Central,Petroleum,201,megawatthours
OIL,2019-10-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,3456,megawatthours
OIL,2019-10-24,NE,New England,Central,Central,Petroleum,578,megawatthours
OIL,2019-10-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,1011,megawatthours
