period,respondent,respondent-name,type,type-name,value,value-units
2026-02-28T16,MIDA,Mid-Atlantic,TI,Total interchange,1310,megawatthours
2026-02-28T16,NE,New England,D,Demand,11891,megawatthours
2026-02-28T16,NE,New England,DF,Day-ahead demand forecast,10930,megawatthours
2026-02-28T16,NE,New England,NG,Net generation,10604,megawatthours
2026-02-28T16,NE,New England,TI,Total interchange,-1287,megawatthours
2026-02-28T15,MIDA,Mid-Atlantic,D,Demand,91101,megawatthours
2026-02-28T15,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,90158,megawatthours
2026-02-28T15,MIDA,Mid-Atlantic,NG,Net generation,94567,megawatthours
2026-02-28T15,MIDA,Mid-Atlantic,TI,Total interchange,1310,megawatthours
2026-02-28T15,NE,New England,D,Demand,11855,megawatthours
2026-02-28T15,NE,New England,DF,Day-ahead demand forecast,11460,megawatthours
2026-02-28T15,NE,New England,NG,Net generation,10473,megawatthours
2026-02-28T15,NE,New England,TI,Total interchange,-1382,megawatthours
2026-02-28T14,MIDA,Mid-Atlantic,D,Demand,93093,megawatthours
2026-02-28T14,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,92189,megawatthours
2026-02-28T14,MIDA,Mid-Atlantic,NG,Net generation,95922,megawatthours
2026-02-28T14,MIDA,Mid-Atlantic,TI,Total interchange,1289,megawatthours
2026-02-28T14,NE,New England,D,Demand,12775,megawatthours
2026-02-28T14,NE,New England,DF,Day-ahead demand forecast,12470,megawatthours
2026-02-28T14,NE,New England,NG,Net generation,11191,megawatthours
2026-02-28T14,NE,New England,TI,Total interchange,-1584,megawatthours
2026-02-28T13,MIDA,Mid-Atlantic,D,Demand,94919,megawatthours
2026-02-28T13,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,93337,megawatthours
2026-02-28T13,MIDA,Mid-Atlantic,NG,Net generation,96678,megawatthours
2026-02-28T13,MIDA,Mid-Atlantic,TI,Total interchange,1245,megawatthours
2026-02-28T13,NE,New England,D,Demand,13500,megawatthours
2026-02-28T13,NE,New England,DF,Day-ahead demand forecast,13470,megawatthours
2026-02-28T13,NE,New England,NG,Net generation,11914,megawatthours
2026-02-28T13,NE,New England,TI,Total interchange,-1586,megawatthours
2026-02-28T12,MIDA,Mid-Atlantic,D,Demand,93274,megawatthours
2026-02-28T12,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,92859,megawatthours
2026-02-28T12,MIDA,Mid-Atlantic,NG,Net generation,94492,megawatthours
2026-02-28T12,MIDA,Mid-Atlantic,TI,Total interchange,1266,megawatthours
2026-02-28T12,NE,New England,D,Demand,13669,megawatthours
2026-02-28T12,NE,New England,DF,Day-ahead demand forecast,13690,megawatthours
2026-02-28T12,NE,New England,NG,Net generation,12104,megawatthours
2026-02-28T12,NE,New England,TI,Total interchange,-1565,megawatthours
2026-02-28T11,MIDA,Mid-Atlantic,D,Demand,90060,megawatthours
2026-02-28T11,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,90386,megawatthours
2026-02-28T11,MIDA,Mid-Atlantic,NG,Net generation,91724,megawatthours
2026-02-28T11,MIDA,Mid-Atlantic,TI,Total interchange,1427,megawatthours
2026-02-28T11,NE,New England,D,Demand,13104,megawatthours
2026-02-28T11,NE,New England,DF,Day-ahead demand forecast,13130,megawatthours
2026-02-28T11,NE,New England,NG,Net generation,11438,megawatthours
2026-02-28T11,NE,New England,TI,Total interchange,-1666,megawatthours
2026-02-28T10,MIDA,Mid-Atlantic,D,Demand,88143,megawatthours
2026-02-28T10,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,87411,megawatthours
2026-02-28T10,MIDA,Mid-Atlantic,NG,Net generation,89896,megawatthours
2026-02-28T10,MIDA,Mid-Atlantic,TI,Total interchange,1320,megawatthours
2026-02-28T10,NE,New England,D,Demand,12754,megawatthours
2026-02-28T10,NE,New England,DF,Day-ahead demand forecast,12710,megawatthours
2026-02-28T10,NE,New England,NG,Net generation,11155,megawatthours
2026-02-28T10,NE,New England,TI,Total interchange,-1599,megawatthours
2026-02-28T09,MIDA,Mid-Atlantic,D,Demand,88686,megawatthours
2026-02-28T09,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,85318,megawatthours
2026-02-28T09,MIDA,Mid-Atlantic,NG,Net generation,90670,megawatthours
2026-02-28T09,MIDA,Mid-Atlantic,TI,Total interchange,-523,megawatthours
2026-02-28T09,NE,New England,D,Demand,12667,megawatthours
2026-02-28T09,NE,New England,DF,Day-ahead demand forecast,12530,megawatthours
2026-02-28T09,NE,New England,NG,Net generation,11056,megawatthours
2026-02-28T09,NE,New England,TI,Total interchange,-1611,megawatthours
2026-02-28T08,MIDA,Mid-Atlantic,D,Demand,88472,megawatthours
2026-02-28T08,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,84427,megawatthours
2026-02-28T08,MIDA,Mid-Atlantic,NG,Net generation,90561,megawatthours
2026-02-28T08,MIDA,Mid-Atlantic,TI,Total interchange,-349,megawatthours
2026-02-28T08,NE,New England,D,Demand,12654,megawatthours
2026-02-28T08,NE,New England,DF,Day-ahead demand forecast,12540,megawatthours
2026-02-28T08,NE,New England,NG,Net generation,11098,megawatthours
2026-02-28T08,NE,New England,TI,Total interchange,-1556,megawatthours
2026-02-28T07,MIDA,Mid-Atlantic,D,Demand,89055,megawatthours
2026-02-28T07,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,84366,megawatthours
2026-02-28T07,MIDA,Mid-Atlantic,NG,Net generation,91659,megawatthours
2026-02-28T07,MIDA,Mid-Atlantic,TI,Total interchange,-708,megawatthours
2026-02-28T07,NE,New England,D,Demand,12774,megawatthours
2026-02-28T07,NE,New England,DF,Day-ahead demand forecast,12710,megawatthours
2026-02-28T07,NE,New England,NG,Net generation,11362,megawatthours
2026-02-28T07,NE,New England,TI,Total interchange,-1412,megawatthours
2026-02-28T06,MIDA,Mid-Atlantic,D,Demand,90334,megawatthours
2026-02-28T06,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,85133,megawatthours
2026-02-28T06,MIDA,Mid-Atlantic,NG,Net generation,92704,megawatthours
2026-02-28T06,MIDA,Mid-Atlantic,TI,Total interchange,-362,megawatthours
2026-02-28T06,NE,New England,D,Demand,13080,megawatthours
2026-02-28T06,NE,New England,DF,Day-ahead demand forecast,13010,megawatthours
2026-02-28T06,NE,New England,NG,Net generation,11630,megawatthours
2026-02-28T06,NE,New England,TI,Total interchange,-1450,megawatthours
2026-02-28T05,MIDA,Mid-Atlantic,D,Demand,92302,megawatthours
2026-02-28T05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,87896,megawatthours
2026-02-28T05,MIDA,Mid-Atlantic,NG,Net generation,95047,megawatthours
2026-02-28T05,MIDA,Mid-Atlantic,TI,Total interchange,1745,megawatthours
2026-02-28T05,NE,New England,D,Demand,13509,megawatthours
2026-02-28T05,NE,New England,DF,Day-ahead demand forecast,13350,megawatthours
2026-02-28T05,NE,New England,NG,Net generation,11813,megawatthours
2026-02-28T05,NE,New England,TI,Total interchange,-1696,megawatthours
2026-02-28T04,MIDA,Mid-Atlantic,D,Demand,94265,megawatthours
2026-02-28T04,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,90029,megawatthours
2026-02-28T04,MIDA,Mid-Atlantic,NG,Net generation,96822,megawatthours
2026-02-28T04,MIDA,Mid-Atlantic,TI,Total interchange,1495,megawatthours
2026-02-28T04,NE,New England,D,Demand,14237,megawatthours
2026-02-28T04,NE,New England,DF,Day-ahead demand forecast,14120,megawatthours
2026-02-28T04,NE,New England,NG,Net generation,12378,megawatthours
2026-02-28T04,NE,New England,TI,Total interchange,-1859,megawatthours
2026-02-28T03,MIDA,Mid-Atlantic,D,Demand,95882,megawatthours
2026-02-28T03,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,93497,megawatthours
2026-02-28T03,MIDA,Mid-Atlantic,NG,Net generation,97870,megawatthours
2026-02-28T03,MIDA,Mid-Atlantic,TI,Total interchange,1819,megawatthours
2026-02-28T03,NE,New England,D,Demand,14949,megawatthours
2026-02-28T03,NE,New England,DF,Day-ahead demand forecast,14880,megawatthours
2026-02-28T03,NE,New England,NG,Net generation,13071,megawatthours
2026-02-28T03,NE,New England,TI,Total interchange,-1878,megawatthours
2026-02-28T02,MIDA,Mid-Atlantic,D,Demand,97251,megawatthours
2026-02-28T02,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,96392,megawatthours
2026-02-28T02,MIDA,Mid-Atlantic,NG,Net generation,99855,megawatthours
2026-02-28T02,MIDA,Mid-Atlantic,TI,Total interchange,2068,megawatthours
2026-02-28T02,NE,New England,D,Demand,15488,megawatthours
2026-02-28T02,NE,New England,DF,Day-ahead demand forecast,15440,megawatthours
2026-02-28T02,NE,New England,NG,Net generation,13647,megawatthours
2026-02-28T02,NE,New England,TI,Total interchange,-1841,megawatthours
2026-02-28T01,MIDA,Mid-Atlantic,D,Demand,97881,megawatthours
2026-02-28T01,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,98239,megawatthours
2026-02-28T01,MIDA,Mid-Atlantic,NG,Net generation,100900,megawatthours
2026-02-28T01,MIDA,Mid-Atlantic,TI,Total interchange,1963,megawatthours
2026-02-28T01,NE,New England,D,Demand,15893,megawatthours
2026-02-28T01,NE,New England,DF,Day-ahead demand forecast,15940,megawatthours
2026-02-28T01,NE,New England,NG,Net generation,14243,megawatthours
2026-02-28T01,NE,New England,TI,Total interchange,-1650,megawatthours
2026-02-28T00,MIDA,Mid-Atlantic,D,Demand,96985,megawatthours
2026-02-28T00,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,99217,megawatthours
2026-02-28T00,MIDA,Mid-Atlantic,NG,Net generation,99320,megawatthours
2026-02-28T00,MIDA,Mid-Atlantic,TI,Total interchange,2040,megawatthours
2026-02-28T00,NE,New England,D,Demand,16128,megawatthours
2026-02-28T00,NE,New England,DF,Day-ahead demand forecast,16250,megawatthours
2026-02-28T00,NE,New England,NG,Net generation,14518,megawatthours
2026-02-28T00,NE,New England,TI,Total interchange,-1610,megawatthours
2026-02-27T23,MIDA,Mid-Atlantic,D,Demand,94246,megawatthours
2026-02-27T23,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,99387,megawatthours
2026-02-27T23,MIDA,Mid-Atlantic,NG,Net generation,96313,megawatthours
2026-02-27T23,MIDA,Mid-Atlantic,TI,Total interchange,1988,megawatthours
2026-02-27T23,NE,New England,D,Demand,15632,megawatthours
2026-02-27T23,NE,New England,DF,Day-ahead demand forecast,15840,megawatthours
2026-02-27T23,NE,New England,NG,Net generation,14290,megawatthours
2026-02-27T23,NE,New England,TI,Total interchange,-1342,megawatthours
2026-02-27T22,MIDA,Mid-Atlantic,D,Demand,93376,megawatthours
2026-02-27T22,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,97313,megawatthours
2026-02-27T22,MIDA,Mid-Atlantic,NG,Net generation,96224,megawatthours
2026-02-27T22,MIDA,Mid-Atlantic,TI,Total interchange,1898,megawatthours
2026-02-27T22,NE,New England,D,Demand,14197,megawatthours
2026-02-27T22,NE,New England,DF,Day-ahead demand forecast,14480,megawatthours
2026-02-27T22,NE,New England,NG,Net generation,12929,megawatthours
2026-02-27T22,NE,New England,TI,Total interchange,-1268,megawatthours
2026-02-27T21,MIDA,Mid-Atlantic,D,Demand,92108,megawatthours
2026-02-27T21,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,93908,megawatthours
2026-02-27T21,MIDA,Mid-Atlantic,NG,Net generation,94512,megawatthours
2026-02-27T21,MIDA,Mid-Atlantic,TI,Total interchange,1651,megawatthours
2026-02-27T21,NE,New England,D,Demand,12902,megawatthours
2026-02-27T21,NE,New England,DF,Day-ahead demand forecast,12800,megawatthours
2026-02-27T21,NE,New England,NG,Net generation,11412,megawatthours
2026-02-27T21,NE,New England,TI,Total interchange,-1490,megawatthours
2026-02-27T20,MIDA,Mid-Atlantic,D,Demand,92749,megawatthours
2026-02-27T20,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,91849,megawatthours
2026-02-27T20,MIDA,Mid-Atlantic,NG,Net generation,95006,megawatthours
2026-02-27T20,MIDA,Mid-Atlantic,TI,Total interchange,1717,megawatthours
2026-02-27T20,NE,New England,D,Demand,12439,megawatthours
2026-02-27T20,NE,New England,DF,Day-ahead demand forecast,11580,megawatthours
2026-02-27T20,NE,New England,NG,Net generation,10914,megawatthours
2026-02-27T20,NE,New England,TI,Total interchange,-1525,megawatthours
2026-02-27T19,MIDA,Mid-Atlantic,D,Demand,93714,megawatthours
2026-02-27T19,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,91831,megawatthours
2026-02-27T19,MIDA,Mid-Atlantic,NG,Net generation,96735,megawatthours
2026-02-27T19,MIDA,Mid-Atlantic,TI,Total interchange,1773,megawatthours
2026-02-27T19,NE,New England,D,Demand,12468,megawatthours
2026-02-27T19,NE,New England,DF,Day-ahead demand forecast,11340,megawatthours
2026-02-27T19,NE,New England,NG,Net generation,11155,megawatthours
2026-02-27T19,NE,New England,TI,Total interchange,-1313,megawatthours
2026-02-27T18,MIDA,Mid-Atlantic,D,Demand,95283,megawatthours
2026-02-27T18,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,92929,megawatthours
2026-02-27T18,MIDA,Mid-Atlantic,NG,Net generation,97687,megawatthours
2026-02-27T18,MIDA,Mid-Atlantic,TI,Total interchange,1459,megawatthours
2026-02-27T18,NE,New England,D,Demand,12523,megawatthours
2026-02-27T18,NE,New England,DF,Day-ahead demand forecast,11390,megawatthours
2026-02-27T18,NE,New England,NG,Net generation,11338,megawatthours
2026-02-27T18,NE,New England,TI,Total interchange,-1185,megawatthours
2026-02-27T17,MIDA,Mid-Atlantic,D,Demand,97453,megawatthours
2026-02-27T17,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,94544,megawatthours
2026-02-27T17,MIDA,Mid-Atlantic,NG,Net generation,99571,megawatthours
2026-02-27T17,MIDA,Mid-Atlantic,TI,Total interchange,1149,megawatthours
2026-02-27T17,NE,New England,D,Demand,12901,megawatthours
2026-02-27T17,NE,New England,DF,Day-ahead demand forecast,11680,megawatthours
2026-02-27T17,NE,New England,NG,Net generation,11730,megawatthours
2026-02-27T17,NE,New England,TI,Total interchange,-1171,megawatthours
2026-02-27T16,MIDA,Mid-Atlantic,D,Demand,99461,megawatthours
2026-02-27T16,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,96965,megawatthours
2026-02-27T16,MIDA,Mid-Atlantic,NG,Net generation,101418,megawatthours
2026-02-27T16,MIDA,Mid-Atlantic,TI,Total interchange,1110,megawatthours
2026-02-27T16,NE,New England,D,Demand,13273,megawatthours
2026-02-27T16,NE,New England,DF,Day-ahead demand forecast,12220,megawatthours
2026-02-27T16,NE,New England,NG,Net generation,11963,megawatthours
2026-02-27T16,NE,New England,TI,Total interchange,-1310,megawatthours
2026-02-27T15,MIDA,Mid-Atlantic,D,Demand,102881,megawatthours
2026-02-27T15,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,99960,megawatthours
2026-02-27T15,MIDA,Mid-Atlantic,NG,Net generation,104252,megawatthours
2026-02-27T15,MIDA,Mid-Atlantic,TI,Total interchange,1210,megawatthours
2026-02-27T15,NE,New England,D,Demand,13650,megawatthours
2026-02-27T15,NE,New England,DF,Day-ahead demand forecast,13010,megawatthours
2026-02-27T15,NE,New England,NG,Net generation,12057,megawatthours
2026-02-27T15,NE,New England,TI,Total interchange,-1593,megawatthours
2026-02-27T14,MIDA,Mid-Atlantic,D,Demand,107664,megawatthours
2026-02-27T14,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,103744,megawatthours
2026-02-27T14,MIDA,Mid-Atlantic,NG,Net generation,108888,megawatthours
2026-02-27T14,MIDA,Mid-Atlantic,TI,Total interchange,1375,megawatthours
2026-02-27T14,NE,New England,D,Demand,14352,megawatthours
2026-02-27T14,NE,New England,DF,Day-ahead demand forecast,14300,megawatthours
2026-02-27T14,NE,New England,NG,Net generation,12591,megawatthours
2026-02-27T14,NE,New England,TI,Total interchange,-1761,megawatthours
2026-02-27T13,MIDA,Mid-Atlantic,D,Demand,109591,megawatthours
2026-02-27T13,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,107297,megawatthours
2026-02-27T13,MIDA,Mid-Atlantic,NG,Net generation,109307,megawatthours
2026-02-27T13,MIDA,Mid-Atlantic,TI,Total interchange,1370,megawatthours
2026-02-27T13,NE,New England,D,Demand,15539,megawatthours
2026-02-27T13,NE,New England,DF,Day-ahead demand forecast,15560,megawatthours
2026-02-27T13,NE,New England,NG,Net generation,13706,megawatthours
2026-02-27T13,NE,New England,TI,Total interchange,-1833,megawatthours
2026-02-27T12,MIDA,Mid-Atlantic,D,Demand,106533,megawatthours
2026-02-27T12,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,108609,megawatthours
2026-02-27T12,MIDA,Mid-Atlantic,NG,Net generation,106275,megawatthours
2026-02-27T12,MIDA,Mid-Atlantic,TI,Total interchange,1384,megawatthours
2026-02-27T12,NE,New England,D,Demand,15505,megawatthours
2026-02-27T12,NE,New England,DF,Day-ahead demand forecast,15570,megawatthours
2026-02-27T12,NE,New England,NG,Net generation,13616,megawatthours
2026-02-27T12,NE,New England,TI,Total interchange,-1889,megawatthours
2026-02-27T11,MIDA,Mid-Atlantic,D,Demand,99481,megawatthours
2026-02-27T11,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,104813,megawatthours
2026-02-27T11,MIDA,Mid-Atlantic,NG,Net generation,99862,megawatthours
2026-02-27T11,MIDA,Mid-Atlantic,TI,Total interchange,1376,megawatthours
2026-02-27T11,NE,New England,D,Demand,14169,megawatthours
2026-02-27T11,NE,New England,DF,Day-ahead demand forecast,14240,megawatthours
2026-02-27T11,NE,New England,NG,Net generation,12266,megawatthours
2026-02-27T11,NE,New England,TI,Total interchange,-1903,megawatthours
2026-02-27T10,MIDA,Mid-Atlantic,D,Demand,94920,megawatthours
2026-02-27T10,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,98380,megawatthours
2026-02-27T10,MIDA,Mid-Atlantic,NG,Net generation,96467,megawatthours
2026-02-27T10,MIDA,Mid-Atlantic,TI,Total interchange,1304,megawatthours
2026-02-27T10,NE,New England,D,Demand,13478,megawatthours
2026-02-27T10,NE,New England,DF,Day-ahead demand forecast,13300,megawatthours
2026-02-27T10,NE,New England,NG,Net generation,11608,megawatthours
2026-02-27T10,NE,New England,TI,Total interchange,-1870,megawatthours
2026-02-27T09,MIDA,Mid-Atlantic,D,Demand,93519,megawatthours
2026-02-27T09,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,94110,megawatthours
2026-02-27T09,MIDA,Mid-Atlantic,NG,Net generation,94641,megawatthours
2026-02-27T09,MIDA,Mid-Atlantic,TI,Total interchange,578,megawatthours
2026-02-27T09,NE,New England,D,Demand,13217,megawatthours
2026-02-27T09,NE,New England,DF,Day-ahead demand forecast,12870,megawatthours
2026-02-27T09,NE,New England,NG,Net generation,11519,megawatthours
2026-02-27T09,NE,New England,TI,Total interchange,-1698,megawatthours
2026-02-27T08,MIDA,Mid-Atlantic,D,Demand,93038,megawatthours
2026-02-27T08,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,92202,megawatthours
2026-02-27T08,MIDA,Mid-Atlantic,NG,Net generation,93869,megawatthours
2026-02-27T08,MIDA,Mid-Atlantic,TI,Total interchange,1044,megawatthours
2026-02-27T08,NE,New England,D,Demand,13378,megawatthours
2026-02-27T08,NE,New England,DF,Day-ahead demand forecast,12790,megawatthours
2026-02-27T08,NE,New England,NG,Net generation,11786,megawatthours
2026-02-27T08,NE,New England,TI,Total interchange,-1592,megawatthours
2026-02-27T07,MIDA,Mid-Atlantic,D,Demand,93623,megawatthours
2026-02-27T07,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,91854,megawatthours
2026-02-27T07,MIDA,Mid-Atlantic,NG,Net generation,94581,megawatthours
2026-02-27T07,MIDA,Mid-Atlantic,TI,Total interchange,711,megawatthours
2026-02-27T07,NE,New England,D,Demand,13441,megawatthours
2026-02-27T07,NE,New England,DF,Day-ahead demand forecast,12880,megawatthours
2026-02-27T07,NE,New England,NG,Net generation,11833,megawatthours
2026-02-27T07,NE,New England,TI,Total interchange,-1608,megawatthours
2026-02-27T06,MIDA,Mid-Atlantic,D,Demand,94486,megawatthours
2026-02-27T06,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,92488,megawatthours
2026-02-27T06,MIDA,Mid-Atlantic,NG,Net generation,95652,megawatthours
2026-02-27T06,MIDA,Mid-Atlantic,TI,Total interchange,1635,megawatthours
2026-02-27T06,NE,New England,D,Demand,13198,megawatthours
2026-02-27T06,NE,New England,DF,Day-ahead demand forecast,13100,megawatthours
2026-02-27T06,NE,New England,NG,Net generation,11764,megawatthours
2026-02-27T06,NE,New England,TI,Total interchange,-1434,megawatthours
2026-02-27T05,MIDA,Mid-Atlantic,D,Demand,96844,megawatthours
2026-02-27T05,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,96561,megawatthours
2026-02-27T05,MIDA,Mid-Atlantic,NG,Net generation,97729,megawatthours
