week_ending,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2020-02-14,diesel,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.0,-1216.0,1216.0
2020-02-21,diesel,177.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,-1029.0,1029.0
2020-02-28,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,-1302.0,1302.0
2020-03-06,diesel,308.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,-1222.0,1222.0
2020-03-13,diesel,263.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1093.0,1093.0
2020-03-20,diesel,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,-1141.0,1141.0
2020-03-27,diesel,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,-1372.0,1372.0
2020-04-03,diesel,185.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,-1108.0,1108.0
2020-04-10,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0,-1272.0,1272.0
2020-04-17,diesel,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,-754.0,754.0
2020-04-24,diesel,235.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,-1091.0,1091.0
2020-05-01,diesel,336.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,-593.0,593.0
2020-05-08,diesel,193.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,-573.0,573.0
2020-05-15,diesel,322.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,-589.0,589.0
2020-05-22,diesel,155.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,-730.0,730.0
2020-05-29,diesel,163.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,-577.0,577.0
2020-06-05,diesel,177.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.0,-1236.0,1236.0
2020-06-12,diesel,163.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,-1138.0,1138.0
2020-06-19,diesel,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,-1059.0,1059.0
2020-06-26,diesel,135.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,-931.0,931.0
2020-07-03,diesel,72.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1288.0,1288.0
2020-07-10,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,-1233.0,1233.0
2020-07-17,diesel,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,-1387.0,1387.0
2020-07-24,diesel,148.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,-1076.0,1076.0
2020-07-31,diesel,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,-982.0,982.0
2020-08-07,diesel,148.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,-1259.0,1259.0
2020-08-14,diesel,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,-1467.0,1467.0
2020-08-21,diesel,129.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,-965.0,965.0
2020-08-28,diesel,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,-1100.0,1100.0
2020-09-04,diesel,160.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,-924.0,924.0
2020-09-11,diesel,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,-1100.0,1100.0
2020-09-18,diesel,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,-992.0,992.0
2020-09-25,diesel,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,-1158.0,1158.0
2020-10-02,diesel,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-801.0,801.0
2020-10-09,diesel,160.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,-1129.0,1129.0
2020-10-16,diesel,152.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,-1091.0,1091.0
2020-10-23,diesel,344.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,-527.0,527.0
2020-10-30,diesel,332.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,-739.0,739.0
2020-11-06,diesel,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,-948.0,948.0
2020-11-13,diesel,285.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,-795.0,795.0
2020-11-20,diesel,186.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,-639.0,639.0
